run_id,pullback_pct,tp_pct,sl_pct,hold_days,rsi_long_max,rsi_short_min,trades,long_trades,short_trades,win_rate,avg_return,median_return,total_return_sum,profit_factor,final_equity,total_equity_return,max_drawdown,score,wf_id
854,0.007,0.008,0.008,7,45,55,38,18,20,0.473684,-0.00100251,-0.00248777,-0.03809547,0.746356,98854.62,-0.01145378,-0.01744822,-0.03543748,1
190,0.003,0.008,0.008,5,35,50,68,0,68,0.485294,-0.0005978,-0.00198626,-0.04065067,0.845043,98771.38,-0.01228619,-0.02169913,-0.03562354,1
189,0.003,0.008,0.008,4,45,60,30,27,3,0.4,-0.0010508,-0.00094164,-0.03152394,0.68595,99053.29,-0.00946711,-0.01969824,-0.03573368,1
511,0.005,0.008,0.008,4,45,50,84,24,60,0.464286,-0.00039597,-0.00071799,-0.03326132,0.878144,98990.3,-0.01009696,-0.02711623,-0.03574962,1
783,0.007,0.008,0.004,7,45,60,21,19,2,0.238095,-0.0015404,-0.00405575,-0.03234833,0.502939,99031.94,-0.00968058,-0.01348136,-0.03586964,1
567,0.005,0.01,0.004,7,45,60,27,24,3,0.222222,-0.0013095,-0.00405575,-0.03535651,0.54581,98941.74,-0.01058261,-0.0155588,-0.03612466,1
466,0.005,0.008,0.004,9,45,50,96,25,71,0.302083,-0.00052993,-0.00403563,-0.05087285,0.811688,98472.92,-0.01527081,-0.01945402,-0.03613327,1
430,0.005,0.006,0.008,9,45,50,90,24,66,0.544444,-0.00034934,0.00590551,-0.0314406,0.898862,99042.75,-0.00957245,-0.02911098,-0.03635463,1
506,0.005,0.008,0.008,4,35,55,25,0,25,0.4,-0.00143166,-0.0027941,-0.03579156,0.644013,98926.52,-0.01073477,-0.01427712,-0.03647309,1
1171,0.01,0.008,0.008,7,35,50,26,0,26,0.423077,-0.00151741,-0.00803265,-0.03945261,0.674408,98816.22,-0.0118378,-0.0118378,-0.03648212,1
845,0.007,0.008,0.008,5,45,55,38,18,20,0.447368,-0.00106868,-0.00311071,-0.04060966,0.734281,98780.02,-0.01219981,-0.01707875,-0.03654956,1
261,0.003,0.01,0.006,4,45,60,29,26,3,0.344828,-0.00111621,-0.00547436,-0.03237001,0.653205,99028.97,-0.00971031,-0.01961066,-0.03656091,1
731,0.007,0.006,0.008,5,35,55,21,0,21,0.428571,-0.00159353,-0.00400278,-0.03346418,0.614984,98996.69,-0.01003315,-0.01325023,-0.03656865,1
360,0.005,0.006,0.004,9,45,60,28,25,3,0.285714,-0.0013341,-0.00405551,-0.03735487,0.5274,98883.1,-0.01116899,-0.01522864,-0.03669292,1
521,0.005,0.008,0.008,5,45,55,49,24,25,0.469388,-0.00094445,-0.00175389,-0.04627824,0.752342,98610.12,-0.01389878,-0.01690414,-0.03686663,1
80,0.003,0.006,0.008,4,45,55,57,27,30,0.491228,-0.00072519,-0.00040073,-0.04133559,0.772023,98758.06,-0.01241939,-0.02151982,-0.03688711,1
135,0.003,0.008,0.004,7,45,60,31,28,3,0.258065,-0.0012788,-0.00405575,-0.03964291,0.559585,98814.44,-0.01185559,-0.01533797,-0.036914,1
115,0.003,0.008,0.004,4,45,50,108,28,80,0.333333,-0.00048018,-0.00403516,-0.05185932,0.816547,98443.78,-0.01556222,-0.02087255,-0.03706205,1
90,0.003,0.006,0.008,5,45,60,30,27,3,0.533333,-0.00115295,0.0002989,-0.03458838,0.674774,98962.14,-0.01037862,-0.01913516,-0.03721621,1
1057,0.01,0.006,0.008,5,40,50,35,6,29,0.485714,-0.00124433,-0.00139088,-0.04355168,0.685992,98694.51,-0.01305489,-0.01467367,-0.03723716,1
746,0.007,0.006,0.008,7,45,55,39,18,21,0.512821,-0.00100609,0.00045238,-0.03923749,0.723987,98822.18,-0.01177822,-0.01929422,-0.0372745,1
836,0.007,0.008,0.008,4,45,55,38,18,20,0.368421,-0.00114356,-0.00178101,-0.04345521,0.690157,98696.99,-0.0130301,-0.01616688,-0.03739918,1
432,0.005,0.006,0.008,9,45,60,27,24,3,0.481481,-0.00130114,-0.00171675,-0.03513089,0.651589,98946.36,-0.01053638,-0.01754957,-0.03758748,1
1159,0.01,0.008,0.008,4,45,50,35,9,26,0.4,-0.00117893,-0.00322291,-0.04126242,0.701236,98761.86,-0.01238135,-0.01695125,-0.03773161,1
99,0.003,0.006,0.008,7,45,60,30,27,3,0.5,-0.00117391,-1.059e-05,-0.03521718,0.67196,98943.44,-0.01056557,-0.01932046,-0.037761,1
215,0.003,0.008,0.008,9,45,55,56,27,29,0.428571,-0.00079963,-0.00206034,-0.04477937,0.796312,98651.83,-0.01348168,-0.02042509,-0.03781807,1
25,0.003,0.006,0.004,7,45,50,113,28,85,0.362832,-0.00045704,-0.00403516,-0.05164515,0.821445,98451.2,-0.01548801,-0.02248364,-0.03804529,1
7,0.003,0.006,0.004,4,45,50,114,28,86,0.377193,-0.0004306,-0.00403429,-0.04908794,0.823874,98527.37,-0.01472627,-0.02385118,-0.03811317,1
306,0.003,0.01,0.008,5,45,60,29,26,3,0.517241,-0.00117793,0.00029726,-0.03416001,0.678803,98974.29,-0.01025708,-0.02032896,-0.03829956,1
755,0.007,0.006,0.008,9,45,55,39,18,21,0.487179,-0.00104034,-0.00019287,-0.04057337,0.725233,98782.12,-0.01217879,-0.01969174,-0.03833561,1
629,0.005,0.01,0.008,5,45,55,47,23,24,0.468085,-0.00100742,-0.00175389,-0.04734866,0.735145,98578.5,-0.01421501,-0.01798144,-0.03867434,1
9,0.003,0.006,0.004,4,45,60,31,28,3,0.290323,-0.00138339,-0.00405468,-0.04288505,0.483446,98719.27,-0.0128073,-0.01510762,-0.03872728,1
34,0.003,0.006,0.004,9,45,50,113,28,85,0.362832,-0.00046773,-0.00403516,-0.05285395,0.818048,98415.43,-0.01584568,-0.02283878,-0.03879405,1
421,0.005,0.006,0.008,7,45,50,90,24,66,0.544444,-0.00044067,0.00230498,-0.03966054,0.870131,98799.58,-0.01200421,-0.02799037,-0.03880323,1
188,0.003,0.008,0.008,4,45,55,56,27,29,0.428571,-0.00084323,-0.00145594,-0.04722079,0.758323,98582.09,-0.01417906,-0.0203752,-0.03891151,1
197,0.003,0.008,0.008,5,45,55,56,27,29,0.464286,-0.00086048,-0.00167082,-0.04818666,0.77337,98551.97,-0.01448034,-0.01981308,-0.03893557,1
305,0.003,0.01,0.008,5,45,55,54,26,28,0.462963,-0.00088572,-0.00167082,-0.04782914,0.766151,98562.41,-0.01437591,-0.01971471,-0.03900493,1
1061,0.01,0.006,0.008,5,45,55,20,9,11,0.45,-0.00172248,-0.00471177,-0.03444959,0.580698,98967.67,-0.01032335,-0.01446358,-0.039119,1
675,0.007,0.006,0.004,7,45,60,21,19,2,0.238095,-0.00168838,-0.00405575,-0.03545603,0.455187,98940.0,-0.01060004,-0.01466202,-0.03921348,1
684,0.007,0.006,0.004,9,45,60,21,19,2,0.238095,-0.00168838,-0.00405575,-0.03545603,0.455187,98940.0,-0.01060004,-0.01466202,-0.03921348,1
1177,0.01,0.008,0.008,7,45,50,35,9,26,0.457143,-0.00123663,-0.00803264,-0.04328212,0.717923,98700.7,-0.01299303,-0.0175601,-0.03940743,1
576,0.005,0.01,0.004,9,45,60,27,24,3,0.222222,-0.00147441,-0.00405617,-0.03980897,0.520947,98809.55,-0.01190452,-0.01656441,-0.03990011,1
1078,0.01,0.006,0.008,9,45,50,38,9,29,0.5,-0.00122323,-0.00388151,-0.04648286,0.697064,98606.88,-0.01393119,-0.01729452,-0.03999913,1
848,0.007,0.008,0.008,7,35,55,20,0,20,0.4,-0.00167051,-0.00803335,-0.0334101,0.635989,98997.47,-0.01002527,-0.01686256,-0.04022037,1
297,0.003,0.01,0.008,4,45,60,29,26,3,0.37931,-0.00126056,-0.00121595,-0.03655637,0.635817,98903.79,-0.01096208,-0.02084991,-0.04024765,1
431,0.005,0.006,0.008,9,45,55,50,24,26,0.5,-0.00089221,-5.36e-06,-0.04461058,0.754431,98660.59,-0.01339406,-0.02264752,-0.04043418,1
863,0.007,0.008,0.008,9,45,55,38,18,20,0.394737,-0.00123818,-0.00513279,-0.04705084,0.702782,98588.96,-0.01411043,-0.01775133,-0.04069329,1
792,0.007,0.008,0.004,9,45,60,21,19,2,0.190476,-0.00178362,-0.00405617,-0.03745603,0.458235,98880.24,-0.01119758,-0.01468228,-0.04077961,1
520,0.005,0.008,0.008,5,45,50,84,24,60,0.511905,-0.00051488,0.0002989,-0.0432501,0.859566,98691.39,-0.01308606,-0.02821326,-0.04080549,1
512,0.005,0.008,0.008,4,45,55,49,24,25,0.408163,-0.00103802,-0.00169594,-0.0508632,0.705875,98476.05,-0.01523954,-0.01910371,-0.04090275,1
857,0.007,0.008,0.008,9,35,55,20,0,20,0.35,-0.00170592,-0.00803335,-0.03411835,0.619382,98976.52,-0.01023484,-0.01707404,-0.04095325,1
422,0.005,0.006,0.008,7,45,55,50,24,26,0.5,-0.00095387,-1.059e-05,-0.04769371,0.729294,98569.99,-0.01430011,-0.02142401,-0.04097806,1
1168,0.01,0.008,0.008,5,45,50,35,9,26,0.428571,-0.00129711,-0.00803264,-0.04539878,0.706786,98637.97,-0.01362034,-0.0181845,-0.04113902,1
1069,0.01,0.006,0.008,7,45,50,38,9,29,0.5,-0.00126299,-0.00363065,-0.0479935,0.687219,98562.29,-0.01437711,-0.01773893,-0.04119812,1
737,0.007,0.006,0.008,5,45,55,39,18,21,0.487179,-0.0011528,-0.00139088,-0.04495903,0.689498,98652.71,-0.01347295,-0.02097606,-0.04178176,1
79,0.003,0.006,0.008,4,45,50,101,27,74,0.514851,-0.0004243,0.00107302,-0.04285454,0.865207,98704.79,-0.01295209,-0.03105434,-0.04203858,1
133,0.003,0.008,0.004,7,45,50,107,28,79,0.308411,-0.0005895,-0.00403563,-0.06307697,0.78784,98112.22,-0.01887779,-0.02166951,-0.04210844,1
27,0.003,0.006,0.004,7,45,60,31,28,3,0.258065,-0.00150808,-0.00405575,-0.04675061,0.480622,98604.55,-0.01395453,-0.01679952,-0.04247499,1
144,0.003,0.008,0.004,9,45,60,31,28,3,0.225806,-0.0015345,-0.00405617,-0.0475695,0.500916,98579.68,-0.01420324,-0.01767736,-0.04369013,1
412,0.005,0.006,0.008,5,45,50,90,24,66,0.544444,-0.0005759,0.00128869,-0.05183056,0.831738,98439.76,-0.01560236,-0.02853153,-0.04418653,1
36,0.003,0.006,0.004,9,45,60,31,28,3,0.258065,-0.00159902,-0.00405575,-0.0495695,0.456807,98521.2,-0.01478802,-0.01763062,-0.04488268,1
98,0.003,0.006,0.008,7,45,55,57,27,30,0.508772,-0.0009327,0.00045238,-0.0531637,0.73465,98407.03,-0.01592968,-0.02477403,-0.04507587,1
243,0.003,0.01,0.004,7,45,60,30,27,3,0.2,-0.0015857,-0.00405596,-0.04757114,0.471783,98579.62,-0.01420379,-0.01885284,-0.04514311,1
1060,0.01,0.006,0.008,5,45,50,38,9,29,0.473684,-0.00141488,-0.00471165,-0.05376548,0.65275,98391.83,-0.01608172,-0.01943772,-0.04578071,1
839,0.007,0.008,0.008,5,35,55,20,0,20,0.35,-0.00197149,-0.00803335,-0.03942986,0.584734,98818.84,-0.01181164,-0.01804314,-0.04596108,1
295,0.003,0.01,0.008,4,45,50,93,26,67,0.44086,-0.00047914,-0.00085632,-0.04455966,0.858922,98651.58,-0.01348416,-0.0347466,-0.0460728,1
142,0.003,0.008,0.004,9,45,50,107,28,79,0.28972,-0.00066816,-0.00403569,-0.07149264,0.766853,97864.45,-0.02135553,-0.02302375,-0.04645609,1
108,0.003,0.006,0.008,9,45,60,30,27,3,0.466667,-0.00151152,-0.00197484,-0.04534552,0.612323,98642.88,-0.01357118,-0.02229948,-0.04652594,1
205,0.003,0.008,0.008,7,45,50,94,27,67,0.489362,-0.00054099,-0.0008719,-0.05085343,0.857662,98463.14,-0.01536864,-0.03255958,-0.04682624,1
413,0.005,0.006,0.008,5,45,55,50,24,26,0.5,-0.00113255,-0.00054681,-0.05662761,0.683343,98306.29,-0.01693715,-0.02390032,-0.04738292,1
107,0.003,0.006,0.008,9,45,55,57,27,30,0.491228,-0.00095266,-0.00019287,-0.0543019,0.740435,98372.78,-0.01627218,-0.02722651,-0.04758004,1
252,0.003,0.01,0.004,9,45,60,30,27,3,0.2,-0.00173412,-0.00405636,-0.05202359,0.454187,98447.91,-0.01552086,-0.0201637,-0.04899302,1
187,0.003,0.008,0.008,4,45,50,95,27,68,0.442105,-0.0006041,-0.00085632,-0.05738982,0.822809,98273.71,-0.01726293,-0.03292386,-0.04964304,1
830,0.007,0.008,0.008,4,35,55,20,0,20,0.3,-0.00224743,-0.00675351,-0.04494858,0.514102,98655.83,-0.01344169,-0.01736276,-0.04980619,1
214,0.003,0.008,0.008,9,45,50,93,27,66,0.451613,-0.00064586,-0.00223292,-0.06006508,0.839717,98190.13,-0.01809873,-0.03264183,-0.05067081,1
106,0.003,0.006,0.008,9,45,50,100,27,73,0.53,-0.00056026,0.00590376,-0.0560265,0.844029,98312.58,-0.01687424,-0.03614796,-0.05139526,1
196,0.003,0.008,0.008,5,45,50,95,27,68,0.494737,-0.00068167,-0.00139088,-0.06475878,0.820411,98053.78,-0.01946221,-0.0327824,-0.05250484,1
89,0.003,0.006,0.008,5,45,55,57,27,30,0.491228,-0.00113221,-0.00139088,-0.06453603,0.684556,98071.99,-0.01928012,-0.02795328,-0.05296486,1
304,0.003,0.01,0.008,5,45,50,91,26,65,0.483516,-0.00063786,-0.00139088,-0.05804533,0.831728,98250.85,-0.0174915,-0.03714311,-0.0535846,1
97,0.003,0.006,0.008,7,45,50,100,27,73,0.53,-0.00065857,0.00126448,-0.06585653,0.813823,98023.91,-0.01976093,-0.03550075,-0.05474718,1
88,0.003,0.006,0.008,5,45,50,101,27,74,0.534653,-0.00069118,0.00126306,-0.06980878,0.804115,97907.75,-0.02092252,-0.03538689,-0.0561438,1
936,0.007,0.01,0.006,9,45,60,19,17,2,0.421053,0.00072952,-0.00605372,0.01386095,1.221507,100411.68,0.00411683,-0.00727061,-999980.0,1
927,0.007,0.01,0.006,7,45,60,19,17,2,0.526316,0.00072273,0.00045238,0.01373189,1.251355,100408.51,0.00408511,-0.00727061,-999980.0,1
963,0.007,0.01,0.008,7,45,60,19,17,2,0.578947,0.00056394,0.00077112,0.0107148,1.183411,100317.09,0.00317088,-0.00782193,-999980.0,1
972,0.007,0.01,0.008,9,45,60,19,17,2,0.473684,0.00042268,-0.00188776,0.00803098,1.116942,100235.5,0.00235504,-0.00791461,-999980.0,1
1295,0.01,0.01,0.008,9,45,55,19,8,11,0.526316,0.00029247,0.0002694,0.00555702,1.076452,100160.87,0.00160868,-0.01446358,-999980.0,1
1286,0.01,0.01,0.008,7,45,55,19,8,11,0.526316,-2.106e-05,0.00077112,-0.00040018,0.994494,99982.47,-0.00017527,-0.01446358,-999980.0,1
956,0.007,0.01,0.008,7,35,55,19,0,19,0.421053,-0.0008721,-0.00803266,-0.01656998,0.802009,99498.4,-0.00501604,-0.01627407,-999980.0,1
965,0.007,0.01,0.008,9,35,55,19,0,19,0.368421,-0.00107342,-0.00803266,-0.02039498,0.749899,99384.45,-0.00615551,-0.01648568,-999980.0,1
947,0.007,0.01,0.008,5,35,55,19,0,19,0.368421,-0.00175132,-0.00803266,-0.0332751,0.616904,99001.49,-0.00998509,-0.01745536,-999980.0,1
938,0.007,0.01,0.008,4,35,55,19,0,19,0.315789,-0.00185416,-0.00547436,-0.03522902,0.582662,98943.92,-0.01056078,-0.01677457,-999980.0,1
1148,0.01,0.008,0.006,9,40,55,18,6,12,0.5,0.00092385,0.00093729,0.01662933,1.304076,100496.07,0.0049607,-0.00910209,-999981.0,1
1247,0.01,0.01,0.006,7,40,55,18,6,12,0.5,0.00091687,-0.00148833,0.01650374,1.301779,100491.96,0.00491957,-0.00910209,-999981.0,1
1256,0.01,0.01,0.006,9,40,55,18,6,12,0.444444,0.00086888,-0.00604397,0.01563989,1.25732,100465.3,0.00465298,-0.00910209,-999981.0,1
1139,0.01,0.008,0.006,7,40,55,18,6,12,0.5,0.00070094,-0.00106271,0.01261697,1.230708,100375.39,0.00375389,-0.00910209,-999981.0,1
1130,0.01,0.008,0.006,5,40,55,18,6,12,0.444444,0.0004066,-0.00371177,0.00731885,1.13051,100216.04,0.00216035,-0.00910209,-999981.0,1
1238,0.01,0.01,0.006,5,40,55,18,6,12,0.444444,0.00026557,-0.00371177,0.00478025,1.085241,100139.51,0.00139513,-0.00910209,-999981.0,1
1040,0.01,0.006,0.006,9,40,55,18,6,12,0.5,-7.615e-05,-6.271e-05,-0.00137067,0.974937,99955.97,-0.00044027,-0.00910209,-999981.0,1
1229,0.01,0.01,0.006,4,40,55,18,6,12,0.388889,-0.00016516,-0.00575351,-0.0029728,0.951129,99906.86,-0.00093142,-0.00910209,-999981.0,1
1031,0.01,0.006,0.006,7,40,55,18,6,12,0.5,-0.00018795,-0.00106271,-0.00338303,0.93814,99895.74,-0.00104264,-0.00910209,-999981.0,1
1121,0.01,0.008,0.006,4,40,55,18,6,12,0.388889,-0.00029974,-0.00575351,-0.00539536,0.911304,99834.67,-0.00165331,-0.00910209,-999981.0,1
1013,0.01,0.006,0.006,4,40,55,18,6,12,0.444444,-0.00044209,-0.00335,-0.00795761,0.856245,99758.8,-0.00241198,-0.00910209,-999981.0,1
1022,0.01,0.006,0.006,5,40,55,18,6,12,0.444444,-0.00048229,-0.00371177,-0.00868115,0.845198,99737.14,-0.00262857,-0.00910209,-999981.0,1
1292,0.01,0.01,0.008,9,40,55,17,6,11,0.529412,0.00021696,0.0002694,0.00368838,1.057067,100105.47,0.00105469,-0.01207664,-999982.0,1
1184,0.01,0.008,0.008,9,40,55,17,6,11,0.529412,-5.607e-05,0.0002694,-0.00095316,0.985253,99966.8,-0.00033201,-0.01207664,-999982.0,1
1283,0.01,0.01,0.008,7,40,55,17,6,11,0.529412,-0.00015159,0.00077112,-0.00257703,0.960128,99917.94,-0.00082057,-0.01207664,-999982.0,1
1175,0.01,0.008,0.008,7,40,55,17,6,11,0.529412,-0.00026258,0.00077112,-0.0044638,0.930936,99861.78,-0.0013822,-0.01207664,-999982.0,1
1166,0.01,0.008,0.008,5,40,55,17,6,11,0.470588,-0.0006021,-0.00139088,-0.01023578,0.844967,99689.07,-0.00310928,-0.01207664,-999982.0,1
1265,0.01,0.01,0.008,4,40,55,17,6,11,0.411765,-0.00080063,-0.00171562,-0.01361075,0.788694,99588.35,-0.00411646,-0.01018661,-999982.0,1
1157,0.01,0.008,0.008,4,40,55,17,6,11,0.411765,-0.00082549,-0.00171562,-0.01403331,0.782134,99575.96,-0.00424035,-0.01018661,-999982.0,1
1049,0.01,0.006,0.008,4,40,55,17,6,11,0.470588,-0.00085856,-0.00066734,-0.01459556,0.752358,99559.89,-0.00440112,-0.01018661,-999982.0,1
1274,0.01,0.01,0.008,5,40,55,17,6,11,0.470588,-0.00086908,-0.00139088,-0.01477438,0.776225,99553.36,-0.00446639,-0.01207664,-999982.0,1
1076,0.01,0.006,0.008,9,40,55,17,6,11,0.529412,-0.00099724,0.0002694,-0.01695316,0.737699,99489.1,-0.00510902,-0.01207664,-999982.0,1
1067,0.01,0.006,0.008,7,40,55,17,6,11,0.529412,-0.00108611,0.00077112,-0.0184638,0.714326,99444.11,-0.00555893,-0.01207664,-999982.0,1
1058,0.01,0.006,0.008,5,40,55,17,6,11,0.470588,-0.00142563,-0.00139088,-0.02423578,0.632921,99272.12,-0.0072788,-0.01207664,-999982.0,1
1208,0.01,0.01,0.004,7,35,55,14,0,14,0.428571,0.00154843,-0.00403463,0.02167802,1.664373,100649.53,0.0064953,-0.00490318,-999985.0,1
1190,0.01,0.01,0.004,4,35,55,14,0,14,0.428571,0.00146511,-0.00403463,0.0205115,1.628622,100614.36,0.00614356,-0.00490318,-999985.0,1
1199,0.01,0.01,0.004,5,35,55,14,0,14,0.428571,0.00136301,-0.00403463,0.0190821,1.584815,100571.26,0.00571256,-0.00490318,-999985.0,1
1082,0.01,0.008,0.004,4,35,55,14,0,14,0.428571,0.00106645,-0.00403463,0.0149303,1.457573,100446.61,0.0044661,-0.00490318,-999985.0,1
1091,0.01,0.008,0.004,5,35,55,14,0,14,0.428571,0.00106645,-0.00403463,0.0149303,1.457573,100446.61,0.0044661,-0.00490318,-999985.0,1
1100,0.01,0.008,0.004,7,35,55,14,0,14,0.428571,0.00106645,-0.00403463,0.0149303,1.457573,100446.61,0.0044661,-0.00490318,-999985.0,1
1109,0.01,0.008,0.004,9,35,55,14,0,14,0.428571,0.00106645,-0.00403463,0.0149303,1.457573,100446.61,0.0044661,-0.00490318,-999985.0,1
1217,0.01,0.01,0.004,9,35,55,14,0,14,0.357143,0.00092359,-0.00406421,0.0129303,1.352122,100385.76,0.00385762,-0.00490318,-999985.0,1
974,0.01,0.006,0.004,4,35,55,14,0,14,0.428571,0.00020931,-0.00403463,0.0029303,1.089806,100086.4,0.000864,-0.00490318,-999985.0,1
983,0.01,0.006,0.004,5,35,55,14,0,14,0.428571,0.00020931,-0.00403463,0.0029303,1.089806,100086.4,0.000864,-0.00490318,-999985.0,1
992,0.01,0.006,0.004,7,35,55,14,0,14,0.428571,0.00020931,-0.00403463,0.0029303,1.089806,100086.4,0.000864,-0.00490318,-999985.0,1
1001,0.01,0.006,0.004,9,35,55,14,0,14,0.428571,0.00020931,-0.00403463,0.0029303,1.089806,100086.4,0.000864,-0.00490318,-999985.0,1
1244,0.01,0.01,0.006,7,35,55,12,0,12,0.5,0.00148394,-0.00068837,0.01780727,1.487872,100532.32,0.00532318,-0.0072922,-999987.0,1
1127,0.01,0.008,0.006,5,35,55,12,0,12,0.5,0.00092163,0.00093729,0.01105954,1.303002,100329.63,0.00329634,-0.0072922,-999987.0,1
1136,0.01,0.008,0.006,7,35,55,12,0,12,0.5,0.00092163,0.00093729,0.01105954,1.303002,100329.63,0.00329634,-0.0072922,-999987.0,1
1145,0.01,0.008,0.006,9,35,55,12,0,12,0.5,0.00092163,0.00093729,0.01105954,1.303002,100329.63,0.00329634,-0.0072922,-999987.0,1
1235,0.01,0.01,0.006,5,35,55,12,0,12,0.5,0.00059349,-0.00207935,0.00712191,1.195121,100211.08,0.00211076,-0.0072922,-999987.0,1
1253,0.01,0.01,0.006,9,35,55,12,0,12,0.416667,0.0005883,-0.00606224,0.00705954,1.165749,100208.62,0.00208622,-0.0072922,-999987.0,1
1226,0.01,0.01,0.006,4,35,55,12,0,12,0.416667,0.00010025,-0.00575351,0.001203,1.02866,100033.14,0.00033137,-0.0072922,-999987.0,1
1010,0.01,0.006,0.006,4,35,55,12,0,12,0.5,-7.837e-05,-6.271e-05,-0.00094046,0.974234,99969.84,-0.00030157,-0.00733206,-999987.0,1
1019,0.01,0.006,0.006,5,35,55,12,0,12,0.5,-7.837e-05,-6.271e-05,-0.00094046,0.974234,99969.84,-0.00030157,-0.00733206,-999987.0,1
1028,0.01,0.006,0.006,7,35,55,12,0,12,0.5,-7.837e-05,-6.271e-05,-0.00094046,0.974234,99969.84,-0.00030157,-0.00733206,-999987.0,1
1037,0.01,0.006,0.006,9,35,55,12,0,12,0.5,-7.837e-05,-6.271e-05,-0.00094046,0.974234,99969.84,-0.00030157,-0.00733206,-999987.0,1
1118,0.01,0.008,0.006,4,35,55,12,0,12,0.416667,-0.00019818,-0.00575351,-0.00237821,0.943341,99926.14,-0.00073863,-0.0072922,-999987.0,1
1197,0.01,0.01,0.004,4,45,60,12,10,2,0.166667,-0.00173562,-0.00405551,-0.02082749,0.487908,99375.5,-0.00624496,-0.01213465,-999987.0,1
1206,0.01,0.01,0.004,5,45,60,12,10,2,0.166667,-0.00173562,-0.00405551,-0.02082749,0.487908,99375.5,-0.00624496,-0.01213465,-999987.0,1
1215,0.01,0.01,0.004,7,45,60,12,10,2,0.166667,-0.00173562,-0.00405551,-0.02082749,0.487908,99375.5,-0.00624496,-0.01213465,-999987.0,1
1224,0.01,0.01,0.004,9,45,60,12,10,2,0.166667,-0.00173562,-0.00405551,-0.02082749,0.487908,99375.5,-0.00624496,-0.01213465,-999987.0,1
1089,0.01,0.008,0.004,4,45,60,12,10,2,0.166667,-0.00206896,-0.00405551,-0.02482749,0.389559,99256.64,-0.00743357,-0.01213465,-999987.0,1
1098,0.01,0.008,0.004,5,45,60,12,10,2,0.166667,-0.00206896,-0.00405551,-0.02482749,0.389559,99256.64,-0.00743357,-0.01213465,-999987.0,1
1107,0.01,0.008,0.004,7,45,60,12,10,2,0.166667,-0.00206896,-0.00405551,-0.02482749,0.389559,99256.64,-0.00743357,-0.01213465,-999987.0,1
1116,0.01,0.008,0.004,9,45,60,12,10,2,0.166667,-0.00206896,-0.00405551,-0.02482749,0.389559,99256.64,-0.00743357,-0.01213465,-999987.0,1
981,0.01,0.006,0.004,4,45,60,12,10,2,0.166667,-0.00240229,-0.00405551,-0.02882749,0.29121,99137.85,-0.00862147,-0.01213465,-999987.0,1
990,0.01,0.006,0.004,5,45,60,12,10,2,0.166667,-0.00240229,-0.00405551,-0.02882749,0.29121,99137.85,-0.00862147,-0.01213465,-999987.0,1
999,0.01,0.006,0.004,7,45,60,12,10,2,0.166667,-0.00240229,-0.00405551,-0.02882749,0.29121,99137.85,-0.00862147,-0.01213465,-999987.0,1
1008,0.01,0.006,0.004,9,45,60,12,10,2,0.166667,-0.00240229,-0.00405551,-0.02882749,0.29121,99137.85,-0.00862147,-0.01213465,-999987.0,1
321,0.003,0.01,0.008,9,40,60,11,8,3,0.636364,0.00220323,0.00342728,0.02423558,1.928096,100726.76,0.00726757,-0.00484518,-999988.0,1
645,0.005,0.01,0.008,9,40,60,11,8,3,0.636364,0.00220323,0.00342728,0.02423558,1.928096,100726.76,0.00726757,-0.00484518,-999988.0,1
285,0.003,0.01,0.006,9,40,60,11,8,3,0.545455,0.00217368,0.00342728,0.02391044,1.913694,100717.15,0.00717152,-0.00364773,-999988.0,1
609,0.005,0.01,0.006,9,40,60,11,8,3,0.545455,0.00217368,0.00342728,0.02391044,1.913694,100717.15,0.00717152,-0.00364773,-999988.0,1
213,0.003,0.008,0.008,9,40,60,11,8,3,0.636364,0.00197837,0.00791696,0.02176206,1.833373,100652.39,0.00652385,-0.00484518,-999988.0,1
537,0.005,0.008,0.008,9,40,60,11,8,3,0.636364,0.00197837,0.00791696,0.02176206,1.833373,100652.39,0.00652385,-0.00484518,-999988.0,1
177,0.003,0.008,0.006,9,40,60,11,8,3,0.545455,0.00194881,0.00791696,0.02143691,1.819173,100642.79,0.00642787,-0.00364773,-999988.0,1
501,0.005,0.008,0.006,9,40,60,11,8,3,0.545455,0.00194881,0.00791696,0.02143691,1.819173,100642.79,0.00642787,-0.00364773,-999988.0,1
204,0.003,0.008,0.008,7,40,60,11,8,3,0.727273,0.00192628,0.00390724,0.02118908,1.874661,100635.31,0.00635309,-0.00484518,-999988.0,1
528,0.005,0.008,0.008,7,40,60,11,8,3,0.727273,0.00192628,0.00390724,0.02118908,1.874661,100635.31,0.00635309,-0.00484518,-999988.0,1
168,0.003,0.008,0.006,7,40,60,11,8,3,0.636364,0.00185111,0.00390724,0.02036222,1.838599,100610.57,0.0061057,-0.00364773,-999988.0,1
492,0.005,0.008,0.006,7,40,60,11,8,3,0.636364,0.00185111,0.00390724,0.02036222,1.838599,100610.57,0.0061057,-0.00364773,-999988.0,1
195,0.003,0.008,0.008,5,40,60,11,8,3,0.636364,0.00169313,0.00425726,0.01862445,1.727053,100557.9,0.00557896,-0.00526042,-999988.0,1
519,0.005,0.008,0.008,5,40,60,11,8,3,0.636364,0.00169313,0.00425726,0.01862445,1.727053,100557.9,0.00557896,-0.00526042,-999988.0,1
159,0.003,0.008,0.006,5,40,60,11,8,3,0.545455,0.00166104,0.00425726,0.01827145,1.711724,100547.47,0.00547467,-0.00406347,-999988.0,1
