param_name,position_fraction,date,pair,side,net_return,pnl,equity,peak,drawdown
B_v703_more_trades,2.0,2024-06-26,EURUSD=X,SHORT,0.0026829954181576384,683.786306260317,128113.43110413701,137790.38483039004,-0.07022952826617523
B_v703_more_trades,2.0,2024-08-02,EURUSD=X,SHORT,-0.006036982001567582,-1546.836955469487,126566.59414866753,137790.38483039004,-0.08145554347306738
B_v703_more_trades,2.0,2024-09-26,USDJPY=X,LONG,0.009958228324123077,2520.758085478102,129087.35223414563,137790.38483039004,-0.06316139262516185
B_v703_more_trades,2.0,2024-10-10,EURUSD=X,SHORT,0.009963795999981066,2572.4000876774544,131659.7523218231,137790.38483039004,-0.04449245508758337
B_v703_more_trades,2.0,2024-12-13,EURUSD=X,SHORT,0.009962140798896183,2623.2259803556008,134282.9783021787,137790.38483039004,-0.02545465369393307
B_v703_more_trades,2.0,2024-12-13,GBPUSD=X,SHORT,0.009905951202922906,2660.4012608890753,136943.37956306778,137790.38483039004,-0.006147056402846074
B_v703_more_trades,2.0,2024-12-17,GBPUSD=X,SHORT,-0.0060950160009786095,-1669.3441793299705,135274.03538373782,137790.38483039004,-0.018262155590534568
B_v703_more_trades,2.0,2024-12-19,EURUSD=X,SHORT,0.009961967598860715,2695.191114919868,137969.2264986577,137969.2264986577,0.0
B_v703_more_trades,2.0,2025-02-05,EURUSD=X,SHORT,-0.0060385623997424595,-1666.2715669126906,136302.95493174501,137969.2264986577,-0.012077124799484862
B_v703_more_trades,2.0,2025-02-05,GBPUSD=X,SHORT,-0.006096496795943423,-1661.9410560380086,134641.013875707,137969.2264986577,-0.024122862086083163
B_v703_more_trades,2.0,2025-03-03,EURUSD=X,SHORT,-0.006038410397345825,-1626.0353961925052,133014.97847951448,137969.2264986577,-0.03590835539830628
B_v703_more_trades,2.0,2025-03-04,EURUSD=X,SHORT,-0.006038149601039744,-1606.3286784767809,131408.6498010377,137969.2264986577,-0.047551014556741045
B_v703_more_trades,2.0,2025-06-02,EURUSD=X,SHORT,-0.006035154400152467,-1586.1429821296547,129822.50681890806,137969.2264986577,-0.059047367927578365
B_v703_more_trades,2.0,2025-06-06,EURJPY=X,LONG,0.009938702157359404,2580.534457189775,132403.04127609785,137969.2264986577,-0.0403436720188759
B_v703_more_trades,2.0,2025-06-24,GBPUSD=X,SHORT,-0.006089306405781576,-1612.48537477501,130790.55590132283,137969.2264986577,-0.05203095486952447
B_v703_more_trades,2.0,2025-07-14,GBPUSD=X,SHORT,0.00991174599389386,2592.725536988175,133383.281438311,137969.2264986577,-0.033238898098709724
B_v703_more_trades,2.0,2025-08-27,EURUSD=X,SHORT,0.009965840000016267,2658.552882982694,136041.8343212937,137969.2264986577,-0.013969725179134418
B_v703_more_trades,2.0,2025-09-02,GBPUSD=X,SHORT,0.00991117564093337,2696.6690289461985,138738.5033502399,138738.5033502399,0.0
B_v703_more_trades,2.0,2025-09-29,GBPUSD=X,SHORT,-0.006089988001396784,-1689.8316414694168,137048.67170877047,138738.5033502399,-0.012179976002793524
B_v703_more_trades,2.0,2025-10-22,GBPUSD=X,SHORT,0.009910744004079406,2716.508602809488,139765.18031157996,139765.18031157996,0.0
B_v703_more_trades,2.0,2025-11-04,EURUSD=X,SHORT,0.009965527202328253,2785.6674126667267,142550.84772424668,142550.84772424668,0.0
B_v703_more_trades,2.0,2025-11-25,EURUSD=X,SHORT,-0.0060347588000919695,-1720.519965528936,140830.32775871773,142550.84772424668,-0.012069517600184043
B_v703_more_trades,2.0,2025-11-27,GBPUSD=X,SHORT,-0.006091178399198446,-1715.6453007918774,139114.68245792584,142550.84772424668,-0.02410483922879103
B_v703_more_trades,2.0,2025-12-01,EURUSD=X,SHORT,-0.006034584799643299,-1678.998696335607,137435.68376159022,142550.84772424668,-0.03588308343526192
B_v703_more_trades,2.0,2025-12-16,USDJPY=X,LONG,-0.006038590915742254,-1659.8357429231278,135775.84801866708,142550.84772424668,-0.04752689874342453
B_v703_more_trades,2.0,2026-02-09,GBPUSD=X,SHORT,-0.0060881796036900615,-1653.255497161941,134122.59252150514,142550.84772424668,-0.05912455335969191
B_v703_more_trades,2.0,2026-03-02,EURUSD=X,SHORT,0.00996611160121883,2673.3614506282365,136795.95397213337,142550.84772424668,-0.040370813951564055
B_v703_more_trades,2.0,2026-03-02,GBPUSD=X,SHORT,0.009911060802432219,2711.5860346890663,139507.54000682244,142550.84772424668,-0.021348927530134842
B_v703_more_trades,2.0,2026-03-23,GBPUSD=X,SHORT,-0.006089990398716128,-1699.1991583801096,137808.34084844234,142550.84772424668,-0.03326887880020424
B_v703_more_trades,2.0,2026-03-30,GBPUSD=X,SHORT,0.00991001931848607,2731.366640113153,140539.7074885555,142550.84772424668,-0.014108230626460938
B_v703_more_trades,2.0,2026-04-01,EURUSD=X,SHORT,-0.006034807198775514,-1696.2600769314793,138843.44741162402,142550.84772424668,-0.026007564120518856
B_v703_more_trades,2.0,2026-04-08,EURUSD=X,SHORT,-0.006034507998421938,-1675.7037878678416,137167.74362375616,142550.84772424668,-0.03776269440995328
C_v701b_best_like,0.3,2018-02-13,EURUSD=X,SHORT,-0.00603264400061595,-180.97932001847852,99819.02067998152,100000.0,-0.0018097932001848172
C_v701b_best_like,0.3,2018-02-28,GBPUSD=X,SHORT,0.009914068000836983,296.88376763948696,100115.90444762101,100115.90444762101,0.0
C_v701b_best_like,0.3,2018-03-05,GBPUSD=X,SHORT,-0.006087253202913771,-182.829258003417,99933.0751896176,100115.90444762101,-0.001826175960874088
C_v701b_best_like,0.3,2018-03-06,EURUSD=X,SHORT,-0.006032471598362198,-180.85303134550864,99752.22215827208,100115.90444762101,-0.0036326125339976034
C_v701b_best_like,0.3,2018-03-22,EURUSD=X,SHORT,-0.006032571198710368,-180.5287147198051,99571.69344355227,100115.90444762101,-0.005435809695486071
C_v701b_best_like,0.3,2018-04-09,EURUSD=X,SHORT,0.0024953634927959182,74.5402706204721,99646.23371417275,100115.90444762101,-0.004691269943967624
C_v701b_best_like,0.3,2018-04-19,EURUSD=X,SHORT,-0.001270258853480143,-37.97295317741383,99608.26076099533,100115.90444762101,-0.005070559861857671
C_v701b_best_like,0.3,2018-04-27,GBPUSD=X,SHORT,0.009914306800383193,296.2640571111235,99904.52481810645,100115.90444762101,-0.0021113491475787116
C_v701b_best_like,0.3,2018-06-14,EURUSD=X,SHORT,0.009966120001542877,298.69814491031025,100203.22296301676,100203.22296301676,0.0
C_v701b_best_like,0.3,2018-06-15,GBPUSD=X,SHORT,0.00991033600184704,297.9142824094473,100501.1372454262,100501.1372454262,0.0
C_v701b_best_like,0.3,2018-06-22,EURUSD=X,SHORT,-0.006034514401764965,-181.9426680303845,100319.19457739581,100501.1372454262,-0.0018103543205295614
C_v701b_best_like,0.3,2018-06-29,EURJPY=X,LONG,0.009921535394857031,298.5961319349546,100617.79070933077,100617.79070933077,0.0
C_v701b_best_like,0.3,2018-07-06,EURUSD=X,SHORT,-0.006034205998113868,-182.14454286456288,100435.6461664662,100617.79070933077,-0.0018102617994342207
C_v701b_best_like,0.3,2018-07-13,GBPUSD=X,SHORT,0.009909502000402326,298.58017097948914,100734.2263374457,100734.2263374457,0.0
C_v701b_best_like,0.3,2018-07-23,EURUSD=X,SHORT,-0.006034249599547024,-182.35663948122328,100551.86969796447,100734.2263374457,-0.001810274879864071
C_v701b_best_like,0.3,2018-07-26,GBPUSD=X,SHORT,-0.006091572000335126,-183.7556862100399,100368.11401175443,100734.2263374457,-0.003634438254033423
C_v701b_best_like,0.3,2018-08-06,EURJPY=X,LONG,-0.00607728333784408,-182.98964008034102,100185.12437167409,100734.2263374457,-0.005450997002073521
C_v701b_best_like,0.3,2018-09-05,GBPUSD=X,SHORT,-0.00609331680025637,-183.13791044090868,100001.98646123317,100734.2263374457,-0.007269027646667148
C_v701b_best_like,0.3,2018-09-07,GBPUSD=X,SHORT,-0.0060929220012450195,-182.79129104335624,99819.19517018982,100734.2263374457,-0.009083617361497875
C_v701b_best_like,0.3,2018-10-04,EURUSD=X,SHORT,0.009965532000568626,298.42541512185954,100117.62058531168,100734.2263374457,-0.006121114685176288
C_v701b_best_like,0.3,2018-10-25,GBPUSD=X,SHORT,0.009907835201625222,297.5846656614327,100415.20525097311,100734.2263374457,-0.0031669582233539995
C_v701b_best_like,0.3,2018-11-16,GBPUSD=X,SHORT,-0.006093998404899433,-183.5790301881238,100231.626220785,100734.2263374457,-0.00498936791331539
C_v701b_best_like,0.3,2018-11-27,GBPUSD=X,SHORT,0.009906665202930228,297.88834911436794,100529.51456989936,100734.2263374457,-0.002032196751683757
C_v701b_best_like,0.3,2018-11-28,EURUSD=X,SHORT,0.009964877999355113,300.5293044070318,100830.04387430639,100830.04387430639,0.0
C_v701b_best_like,0.3,2018-12-10,EURUSD=X,SHORT,-0.006035224000300727,-182.55957022247674,100647.4843040839,100830.04387430639,-0.0018105672000903184
C_v701b_best_like,0.3,2018-12-20,EURUSD=X,SHORT,-0.006035162799548982,-182.22718594205915,100465.25711814185,100830.04387430639,-0.003617837919611344
C_v701b_best_like,0.3,2019-01-11,GBPUSD=X,SHORT,-0.0060942443950716355,-183.6779490275,100281.57916911435,100830.04387430639,-0.005439496841593616
C_v701b_best_like,0.3,2019-01-25,EURUSD=X,SHORT,0.007465818513655995,224.60522110182998,100506.18439021618,100830.04387430639,-0.003211934376364356
C_v701b_best_like,0.3,2019-02-14,EURUSD=X,SHORT,0.009964808398386356,300.4574610904181,100806.6418513066,100830.04387430639,-0.00023209375004296096
C_v701b_best_like,0.3,2019-02-14,GBPUSD=X,SHORT,0.009907244799092376,299.6148234585975,101106.2566747652,101106.2566747652,0.0
C_v701b_best_like,0.3,2019-03-08,EURUSD=X,SHORT,0.009964621200035897,302.2456646152909,101408.50233938049,101408.50233938049,0.0
C_v701b_best_like,0.3,2019-03-12,GBPUSD=X,SHORT,0.009909406000553482,301.4694064766996,101709.97174585718,101709.97174585718,0.0
C_v701b_best_like,0.3,2019-04-01,GBPUSD=X,SHORT,-0.00609192480457481,-185.88284992535714,101524.08889593183,101709.97174585718,-0.0018275774413724077
C_v701b_best_like,0.3,2019-04-02,EURJPY=X,LONG,0.003907242591284164,119.00377325265134,101643.09266918448,101709.97174585718,-0.0006575469005125623
C_v701b_best_like,0.3,2019-04-04,EURUSD=X,SHORT,0.0024050708781737477,73.33765264385134,101716.43032182833,101716.43032182833,0.0
C_v701b_best_like,0.3,2019-04-11,GBPUSD=X,SHORT,0.0018996908052255294,57.96893022682215,101774.39925205515,101774.39925205515,0.0
C_v701b_best_like,0.3,2019-04-12,EURJPY=X,LONG,0.00992009652402322,302.88355927645915,102077.28281133162,102077.28281133162,0.0
C_v701b_best_like,0.3,2019-04-25,EURUSD=X,SHORT,0.009964472400660231,305.1438801923709,102382.42669152399,102382.42669152399,0.0
C_v701b_best_like,0.3,2019-05-15,GBPUSD=X,SHORT,0.009907761999664701,304.31421498232146,102686.74090650631,102686.74090650631,0.0
C_v701b_best_like,0.3,2019-05-27,EURUSD=X,SHORT,-4.685039318998875e-05,-1.4432742560604968,102685.29763225025,102686.74090650631,-1.4055117957045837e-05
C_v701b_best_like,0.3,2019-06-17,GBPUSD=X,SHORT,0.009905463998232883,305.1436556532249,102990.44128790348,102990.44128790348,0.0
C_v701b_best_like,0.3,2019-06-20,EURUSD=X,SHORT,-0.006035627999377858,-186.4835973316655,102803.95769057181,102990.44128790348,-0.0018106883998133538
C_v701b_best_like,0.3,2019-06-25,GBPUSD=X,SHORT,-0.00609444720591882,-187.9599878114106,102615.9977027604,102990.44128790348,-0.0036357120181312874
C_v701b_best_like,0.3,2019-07-16,EURUSD=X,SHORT,-0.003053793107255844,-94.01040794366136,102521.98729481675,102990.44128790348,-0.00454851913661769
C_v701b_best_like,0.3,2019-08-22,GBPUSD=X,SHORT,-0.006098915994416547,-187.58189642751836,102334.40539838922,102990.44128790348,-0.006369871624108736
C_v701b_best_like,0.3,2019-08-23,EURUSD=X,SHORT,0.005439587658241862,166.99709058557923,102501.4024889748,102990.44128790348,-0.004748390169157624
C_v701b_best_like,0.3,2019-09-02,GBPUSD=X,SHORT,0.00990205239918029,304.4922775305892,102805.89476650539,102990.44128790348,-0.0017918800918835798
C_v701b_best_like,0.3,2019-09-04,GBPUSD=X,SHORT,-0.006099240005761414,-188.11134785639027,102617.78341864899,102990.44128790348,-0.003618373361589433
C_v701b_best_like,0.3,2019-09-05,GBPUSD=X,SHORT,-0.006097995600953543,-187.7288375599575,102430.05458108903,102990.44128790348,-0.0054411525944230155
C_v701b_best_like,0.3,2019-09-27,EURUSD=X,SHORT,0.009963700800391722,306.17472504412933,102736.22930613316,102990.44128790348,-0.0024683065592435716
C_v701b_best_like,0.3,2019-12-04,GBPUSD=X,SHORT,-0.006092802001345228,-187.7854510581211,102548.44385507503,102990.44128790348,-0.0042916354887039265
C_v701b_best_like,0.3,2019-12-27,EURUSD=X,SHORT,-0.006036058798490366,-185.6965310408763,102362.74732403416,102990.44128790348,-0.006094681759005516
C_v701b_best_like,0.3,2019-12-27,GBPUSD=X,SHORT,-0.006092270398964244,-187.0864606436609,102175.6608633905,102990.44128790348,-0.007911223743913398
C_v701b_best_like,0.3,2020-01-13,GBPUSD=X,SHORT,0.009908437603352289,303.7203480738567,102479.38121146435,102990.44128790348,-0.0049622088229576145
C_v701b_best_like,0.3,2020-01-16,GBPUSD=X,SHORT,-0.006092395073390926,-187.3034631650628,102292.07774829929,102990.44128790348,-0.006780857823999065
C_v701b_best_like,0.3,2020-01-22,EURUSD=X,SHORT,0.004353982122610754,133.61336334024134,102425.69111163952,102990.44128790348,-0.005483520307338341
C_v701b_best_like,0.3,2020-01-24,GBPUSD=X,SHORT,-0.006091757998709194,-187.18575693079416,102238.50535470873,102990.44128790348,-0.007301026423343071
C_v701b_best_like,0.3,2020-02-28,GBPUSD=X,SHORT,0.009907028797316654,303.8639450231137,102542.36929973184,102990.44128790348,-0.004350617227855902
C_v701b_best_like,0.3,2020-03-19,EURUSD=X,SHORT,0.009963448398842827,306.50268156388887,102848.87198129573,102990.44128790348,-0.0013745868532789585
C_v701b_best_like,0.3,2020-04-08,GBPUSD=X,SHORT,-0.006097264805342517,-188.12904222021976,102660.74293907551,102990.44128790348,-0.003201251928868998
C_v701b_best_like,0.3,2020-04-13,USDJPY=X,LONG,-0.00605527355677688,-186.4916646114158,102474.2512744641,102990.44128790348,-0.005012018659055983
C_v701b_best_like,0.3,2020-04-15,USDJPY=X,LONG,-0.006055745501236171,-186.16739584436425,102288.08387861974,102990.44128790348,-0.0068196368565927035
C_v701b_best_like,0.3,2020-04-17,EURUSD=X,SHORT,0.009963389998421281,305.7408215621751,102593.82470018191,102990.44128790348,-0.00385100386756132
C_v701b_best_like,0.3,2020-04-30,EURUSD=X,SHORT,-0.0060369439996336505,-185.80595232696894,102408.01874785495,102990.44128790348,-0.005655112579044164
C_v701b_best_like,0.3,2020-05-18,EURUSD=X,SHORT,-0.006036961999381146,-185.4699952838137,102222.54875257114,102990.44128790348,-0.007455959268935941
C_v701b_best_like,0.3,2020-06-22,GBPUSD=X,SHORT,-0.006097201202992067,-186.98143416812755,102035.567318403,102990.44128790348,-0.009271481484686372
C_v701b_best_like,0.3,2020-07-03,EURJPY=X,LONG,0.0030559951231073895,93.54605883256059,102129.11337723557,102990.44128790348,-0.008363183028414434
C_v701b_best_like,0.3,2020-09-22,EURUSD=X,SHORT,0.009966226397584536,305.3525597106327,102434.4659369462,102990.44128790348,-0.005398319921778749
C_v701b_best_like,0.3,2020-10-05,GBPUSD=X,SHORT,-0.006093127200782055,-187.24386920939693,102247.2220677368,102990.44128790348,-0.007216390287027252
C_v701b_best_like,0.3,2020-10-07,GBPUSD=X,SHORT,0.009907635997549024,303.9084774023094,102551.13054513911,102990.44128790348,-0.0042655486982166035
C_v701b_best_like,0.3,2020-10-20,EURUSD=X,SHORT,-0.006034049598282956,-185.63958242080787,102365.49096271831,102990.44128790348,-0.006068042017978725
C_v701b_best_like,0.3,2020-11-06,EURUSD=X,SHORT,-0.006033857599719375,-185.29763867832085,102180.19332403998,102990.44128790348,-0.007867215187460919
C_v701b_best_like,0.3,2020-11-10,GBPUSD=X,SHORT,-0.006091335593692799,-186.7241545695408,101993.46916947044,102990.44128790348,-0.009680239311200434
C_v701b_best_like,0.3,2020-12-14,USDJPY=X,LONG,0.0010499065321254437,32.125082854548616,102025.59425232498,102990.44128790348,-0.009368316355508388
C_v701b_best_like,0.3,2021-01-22,EURUSD=X,SHORT,-0.0004064436205549962,-12.440295575156993,102013.15395674983,102990.44128790348,-0.00948910713394946
C_v701b_best_like,0.3,2021-02-19,EURUSD=X,SHORT,0.0022403370117102875,68.56315334718191,102081.717110097,102990.44128790348,-0.008823383669812612
C_v701b_best_like,0.3,2021-03-05,EURUSD=X,SHORT,0.009966802399053214,305.22849089771586,102386.94560099472,102990.44128790348,-0.005859725226554979
C_v701b_best_like,0.3,2021-03-19,GBPUSD=X,SHORT,0.0003622466036014613,11.126796989126372,102398.07239798384,102990.44128790348,-0.005751688045143033
C_v701b_best_like,0.3,2021-04-19,GBPUSD=X,SHORT,-0.006087192001049791,-186.99501816717736,102211.07737981666,102990.44128790348,-0.007567342156619694
C_v701b_best_like,0.3,2021-05-07,GBPUSD=X,SHORT,-0.006086306399119373,-186.62638029529904,102024.45099952136,102990.44128790348,-0.009379416927457918
C_v701b_best_like,0.3,2021-08-06,EURUSD=X,SHORT,0.000901250081758423,27.584863441403055,102052.03586296276,102990.44128790348,-0.009111577863012199
C_v701b_best_like,0.3,2021-08-19,GBPUSD=X,SHORT,0.009913459595998667,303.50662026506643,102355.54248322782,102990.44128790348,-0.0061646381619128165
C_v701b_best_like,0.3,2021-09-02,EURUSD=X,SHORT,-0.006033898399055183,-185.28088317719192,102170.26160005062,102990.44128790348,-0.007963648641528764
C_v701b_best_like,0.3,2021-09-09,GBPUSD=X,SHORT,-0.0060871679987364955,-186.5782640503093,101983.68333600032,102990.44128790348,-0.009775256221000395
C_v701b_best_like,0.3,2021-09-09,USDJPY=X,LONG,0.0013629214824353118,41.69872586295449,102025.38206186327,102990.44128790348,-0.009370376648279777
C_v701b_best_like,0.3,2021-09-20,GBPUSD=X,SHORT,0.009913288004986528,303.42209885941105,102328.80416072269,102990.44128790348,-0.006424257619512708
C_v701b_best_like,0.3,2021-10-29,EURUSD=X,SHORT,-0.002709889822448983,-83.18993548155527,102245.61422524114,102990.44128790348,-0.007232001857145343
C_v701b_best_like,0.3,2021-11-04,GBPUSD=X,SHORT,0.00991187799818161,304.0338162149196,102549.64804145605,102990.44128790348,-0.0042799432737181675
C_v701b_best_like,0.3,2021-11-11,EURUSD=X,SHORT,0.009965460000191448,306.58632467725243,102856.2343661333,102990.44128790348,-0.0013031007547099627
C_v701b_best_like,0.3,2021-11-16,USDJPY=X,LONG,0.009947016590866515,306.93380091419476,103163.1681670475,103163.1681670475,0.0
C_v701b_best_like,0.3,2021-12-21,EURUSD=X,SHORT,0.0029419197625930376,91.04932896070379,103254.21749600819,103254.21749600819,0.0
C_v701b_best_like,0.3,2021-12-27,USDJPY=X,LONG,0.009947220267559025,308.1277334961721,103562.34522950437,103562.34522950437,0.0
C_v701b_best_like,0.3,2022-01-07,EURUSD=X,SHORT,-0.006035444001332607,-187.5134205838046,103374.83180892056,103562.34522950437,-0.0018106332003998693
C_v701b_best_like,0.3,2022-01-12,EURUSD=X,SHORT,-0.006035231600640097,-187.1673154932157,103187.66449342734,103562.34522950437,-0.003617924403379491
C_v701b_best_like,0.3,2022-01-27,EURUSD=X,SHORT,0.009964676399603689,308.46950553236366,103496.1339989597,103562.34522950437,-0.0006393369172736918
C_v701b_best_like,0.3,2022-02-17,GBPUSD=X,SHORT,-0.0060886187963591284,-189.04455204497074,103307.08944691473,103562.34522950437,-0.0024647547525499247
C_v701b_best_like,0.3,2022-02-24,EURUSD=X,SHORT,0.009964775200985833,308.8295769019923,103615.91902381672,103615.91902381672,0.0
C_v701b_best_like,0.3,2022-03-29,EURUSD=X,SHORT,-0.006036423599027255,-187.64087364907928,103428.27815016764,103615.91902381672,-0.0018109270797082022
C_v701b_best_like,0.3,2022-03-30,EURUSD=X,SHORT,-0.006036063600264672,-187.28989949408302,103240.98825067356,103615.91902381672,-0.0036184668984790003
C_v701b_best_like,0.3,2022-03-30,GBPUSD=X,SHORT,-0.006091603199145649,-188.67094029322843,103052.31731038033,103615.91902381672,-0.0054393351788623034
C_v701b_best_like,0.3,2022-04-08,GBPUSD=X,SHORT,0.009908715998253421,306.334843557136,103358.65215393747,103615.91902381672,-0.0024828894276381908
C_v701b_best_like,0.3,2022-04-14,EURUSD=X,SHORT,0.009963324397181474,308.9387341995356,103667.590888137,103667.590888137,0.0
C_v701b_best_like,0.3,2022-05-12,EURJPY=X,LONG,-0.0060728544397507835,-188.8674568749872,103478.72343126201,103667.590888137,-0.0018218563319252201
C_v701b_best_like,0.3,2022-05-23,EURUSD=X,SHORT,-0.006037843599022819,-187.43650437134937,103291.28692689067,103667.590888137,-0.0036299093865543863
C_v701b_best_like,0.3,2022-05-24,EURUSD=X,SHORT,-0.0060374460000678625,-187.08467012958536,103104.20225676108,103667.590888137,-0.0054345685720028625
C_v701b_best_like,0.3,2022-05-27,GBPUSD=X,SHORT,-0.006095482800284267,-188.54096744793523,102915.66128931315,103667.590888137,-0.00725327551631072
C_v701b_best_like,0.3,2022-07-07,GBPUSD=X,SHORT,-0.0061004220020135225,-188.3486893443292,102727.31259996882,103667.590888137,-0.009070127704450925
C_v701b_best_like,0.3,2022-07-29,EURUSD=X,SHORT,-0.00603924520216211,-186.1186289251107,102541.19397104371,103667.590888137,-0.010865468247532872
C_v701b_best_like,0.3,2022-07-29,GBPUSD=X,SHORT,-0.006098630395332618,-187.6082526976515,102353.58571834606,103667.590888137,-0.012675178023658473
C_v701b_best_like,0.3,2022-08-01,EURUSD=X,SHORT,-0.006039184001399433,-185.4396412068303,102168.14607713923,103667.590888137,-0.014463968904377733
C_v701b_best_like,0.3,2022-08-03,EURUSD=X,SHORT,0.009961018800281139,305.30964715927604,102473.4557242985,103667.590888137,-0.011518886024148411
C_v701b_best_like,0.3,2022-08-04,EURUSD=X,SHORT,-0.006039379202851994,-185.6628172037109,102287.79290709479,103667.590888137,-0.013309829708795795
C_v701b_best_like,0.3,2022-08-05,EURUSD=X,SHORT,0.009960967201541295,305.66560507968586,102593.45851217447,103667.590888137,-0.010361313181489584
C_v701b_best_like,0.3,2022-08-10,EURUSD=X,SHORT,-0.006039224800546895,-185.87548770618093,102407.58302446829,103667.590888137,-0.012154308331794095
C_v701b_best_like,0.3,2022-08-18,GBPUSD=X,SHORT,0.009900799602344138,304.17508718570394,102711.758111654,103667.590888137,-0.009220169662420341
C_v701b_best_like,0.3,2022-08-19,EURUSD=X,SHORT,0.009960671199449786,306.92341526028144,103018.68152691428,103667.590888137,-0.006259520026108523
C_v701b_best_like,0.3,2022-09-20,EURUSD=X,SHORT,-0.00604006400080227,-186.67182891024862,102832.00969800404,103667.590888137,-0.008060196855877555
C_v701b_best_like,0.3,2022-10-04,EURJPY=X,LONG,0.009929618599522225,306.3247908370652,103138.33448884111,103667.590888137,-0.00510532168020561
C_v701b_best_like,0.3,2022-10-17,EURUSD=X,SHORT,-0.006041070399258692,-186.91978185281394,102951.41470698829,103667.590888137,-0.006908390317678981
C_v701b_best_like,0.3,2022-10-21,EURUSD=X,SHORT,0.00995937600093762,307.5995546686067,103259.01426165689,103667.590888137,-0.003941218494418197
C_v701b_best_like,0.3,2022-11-04,EURUSD=X,SHORT,-0.00604102719756145,-187.13715406441645,103071.87710759247,103667.590888137,-0.00574638395125171
C_v701b_best_like,0.3,2022-11-07,EURUSD=X,SHORT,-0.00604028679932138,-186.77510960227988,102885.10199799019,103667.590888137,-0.007548057048910817
C_v701b_best_like,0.3,2023-03-07,GBPUSD=X,SHORT,0.009900260797683361,305.57680259290686,103190.6788005831,103667.590888137,-0.004600397129595812
C_v701b_best_like,0.3,2023-03-21,EURUSD=X,SHORT,-0.006037457198663055,-186.90279196785227,103003.77600861526,103667.590888137,-0.006403301878964651
C_v701b_best_like,0.3,2023-05-12,EURUSD=X,SHORT,0.009963583599438233,307.8860199958945,103311.66202861116,103667.590888137,-0.0034333667492081332
C_v701b_best_like,0.3,2023-05-24,EURJPY=X,LONG,-0.006066706689051527,-188.02846532580176,103123.63356328536,103667.590888137,-0.005247129987216548
C_v701b_best_like,0.3,2023-05-25,GBPUSD=X,SHORT,0.009903865604963584,306.39678225188703,103430.03034553725,103667.590888137,-0.002291560366789014
C_v701b_best_like,0.3,2023-06-14,GBPUSD=X,SHORT,-0.006095549995329922,-189.138876296914,103240.89146924033,103667.590888137,-0.004116034869153018
C_v701b_best_like,0.3,2023-07-21,EURJPY=X,LONG,0.009935939730797524,307.73858261765406,103548.63005185798,103667.590888137,-0.001147521952230779
C_v701b_best_like,0.3,2023-07-27,GBPUSD=X,SHORT,-0.00609307080324144,-189.27874034538752,103359.3513115126,103667.590888137,-0.002973345613452194
C_v701b_best_like,0.3,2023-08-03,EURUSD=X,SHORT,0.009963716398983895,308.9529790952567,103668.30429060785,103668.30429060785,0.0
C_v701b_best_like,0.3,2023-08-25,GBPUSD=X,SHORT,0.009905666801236487,308.0711040455869,103976.37539465344,103976.37539465344,0.0
C_v701b_best_like,0.3,2023-09-05,GBPUSD=X,SHORT,0.009905298406090583,308.975107640321,104285.35050229376,104285.35050229376,0.0
C_v701b_best_like,0.3,2023-10-23,EURUSD=X,SHORT,-0.0060379559994796165,-188.90110731694776,104096.44939497681,104285.35050229376,-0.0018113867998439392
C_v701b_best_like,0.3,2023-10-24,GBPUSD=X,SHORT,-0.006098537998878714,-190.45084565508637,103905.99854932172,104285.35050229376,-0.0036376341561387138
C_v701b_best_like,0.3,2023-10-31,EURUSD=X,SHORT,-0.0060378627981526375,-188.21104894375546,103717.78750037796,104285.35050229376,-0.00544240393480111
C_v701b_best_like,0.3,2023-10-31,GBPUSD=X,SHORT,-0.006099156005725823,-189.7772899600575,103528.01021041791,104285.35050229376,-0.00726219251532545
C_v701b_best_like,0.3,2024-01-05,GBPUSD=X,SHORT,-0.006094672798910726,-189.2908043264358,103338.71940609148,104285.35050229376,-0.00907731614884355
C_v701b_best_like,0.3,2024-01-24,GBPUSD=X,SHORT,-0.006094531198922628,-188.94031484314073,103149.77909124833,104285.35050229376,-0.010889078912578953
C_v701b_best_like,0.3,2024-02-02,GBPUSD=X,SHORT,-0.0023634485856218954,-73.13675985012654,103076.64233139821,104285.35050229376,-0.011590392754819101
C_v701b_best_like,0.3,2024-04-02,EURUSD=X,SHORT,0.006469702163716585,200.06255277602625,103276.70488417424,104285.35050229376,-0.009671978022429362
C_v701b_best_like,0.3,2024-05-13,GBPUSD=X,SHORT,-0.006096049198173916,-188.87396219976432,103087.83092197447,104285.35050229376,-0.011483104525720988
C_v701b_best_like,0.3,2024-06-24,EURUSD=X,SHORT,0.004718765425767216,145.9341877115849,103233.76510968605,104285.35050229376,-0.010083730720975792
C_v701b_best_like,0.3,2024-08-02,EURUSD=X,SHORT,-0.006036982001567582,-186.966114576369,103046.79899510968,104285.35050229376,-0.011876562731184759
C_v701b_best_like,0.3,2024-09-26,USDJPY=X,LONG,0.009958228324123077,307.8490657389956,103354.64806084867,104285.35050229376,-0.008924575090962672
C_v701b_best_like,0.3,2024-10-10,EURUSD=X,SHORT,0.009963795999981066,308.94138867844043,103663.58944952712,104285.35050229376,-0.005962113084646226
C_v701b_best_like,0.3,2024-12-13,EURUSD=X,SHORT,0.009962140798896183,309.8133821445474,103973.40283167167,104285.35050229376,-0.002991289467979774
